Sea_Mangroves_CardInteractions[3].ActionName,Fill
Sea_Mangroves_CardInteractions[4].ActionName,Boom!
Sea_Mangroves_DismantleActions[0].ActionName,Drink
Sea_Mangroves_DismantleActions[1].ActionName,Dive
Sea_Mangroves_DismantleActions[1].ProducedCards[4].CollectionMessages[0],You found nothing!
Sea_Mangroves_DismantleActions[2].ActionName,Wash yourself
Sea_Mangroves_DismantleActions[3].ActionName,Return to the sea
Sea_Mangroves_DismantleActions[3].ActionDescription,Warning: This will end the game.
Sea_Mangroves_DismantleActions[3].ActionLog.LogText,I went back to the depths of the ocean.
Sea_Raft_CardName,Sea
Sea_Raft_CardDescription,Could go for a swim or try to get some fish with the right equipment.
Sea_Raft_SpecialDurability1.CardStatName,Sea Damage
Sea_Raft_CardInteractions[0].ActionName,Spear Fish
Sea_Raft_CardInteractions[0].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Raft_CardInteractions[1].ActionName,Fish
Sea_Raft_CardInteractions[1].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Raft_CardInteractions[2].ActionName,Fish
Sea_Raft_CardInteractions[2].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Raft_CardInteractions[3].ActionName,Fill
Sea_Raft_CardInteractions[4].ActionName,Boom!
Sea_Raft_DismantleActions[0].ActionName,Drink
Sea_Raft_DismantleActions[1].ActionName,Dive
Sea_Raft_DismantleActions[1].ProducedCards[1].CollectionMessages[0],Went for a nice swim!
Sea_Raft_DismantleActions[2].ActionName,Wash yourself
Sea_Rocks_CardName,Sea
Sea_Rocks_CardDescription,Could go for a swim or try to get some fish with the right equipment.
Sea_Rocks_SpecialDurability1.CardStatName,Sea Damage
Sea_Rocks_CardInteractions[0].ActionName,Spear Fish
Sea_Rocks_CardInteractions[0].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Rocks_CardInteractions[1].ActionName,Fish
Sea_Rocks_CardInteractions[1].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Rocks_CardInteractions[2].ActionName,Fish
Sea_Rocks_CardInteractions[2].ProducedCards[0].CollectionMessages[0],No luck...
Sea_Rocks_CardInteractions[3].ActionName,Fill
Sea_Rocks_CardInteractions[4].ActionName,Boom!
Sea_Rocks_DismantleActions[0].ActionName,Drink
Sea_Rocks_DismantleActions[1].ActionName,Dive
Sea_Rocks_DismantleActions[1].ProducedCards[3].CollectionMessages[0],You found nothing!
Sea_Rocks_DismantleActions[2].ActionName,Wash yourself
Sea_Rocks_DismantleActions[3].ActionName,Return to the sea
Sea_Rocks_DismantleActions[3].ActionDescription,Warning: This will end the game.
Sea_Rocks_DismantleActions[3].ActionLog.LogText,I went back to the depths of the ocean.
SecretValley_CardName,Secret Valley
SecretValley_CardDescription,"A lush green valley, surrounded by cliffs and jungles."
SecretValley_CardInteractions[0].ActionName,Dig Up Soil
SecretValley_DismantleActions[0].ActionName,Explore
SecretValley_ExplorationResults[0].Action.ActionName,Deep Jungle
SecretValley_ExplorationResults[1].Action.ActionName,Area Explored
Shipwreck_CardName,Shipwreck
Shipwreck_DismantleActions[0].ActionName,Explore the shipwreck
Volcano_CardName,Volcano
Volcano_CardDescription,"The air here is toxic, I should proceed with caution."
Volcano_DismantleActions[0].ActionName,Explore
Volcano_ExplorationResults[0].Action.ActionName,Eastern Highlands
Volcano_ExplorationResults[1].Action.ActionName,Desolate Beach
Volcano_ExplorationResults[2].Action.ActionName,Area Explored
Wetlands_CardName,Wetland Jungle
Wetlands_CardDescription,A shady and damp area of the jungle.
Wetlands_CardInteractions[0].ActionName,Cut Wood
Wetlands_CardInteractions[1].ActionName,Cut Wood
Wetlands_DismantleActions[0].ActionName,Explore
Wetlands_ExplorationResults[0].Action.ActionName,Puddle1
Wetlands_ExplorationResults[1].Action.ActionName,Puddle2
Wetlands_ExplorationResults[2].Action.ActionName,Dark Cave
Wetlands_ExplorationResults[3].Action.ActionName,Cliffs
Wetlands_ExplorationResults[4].Action.ActionName,Jungle
Wetlands_ExplorationResults[5].Action.ActionName,Deep Jungle
Wetlands_ExplorationResults[6].Action.ActionName,Explored
Path_AcidLakeToVolcano_CardName,Volcano
Path_AcidLakeToVolcano_CardDescription,Move to the Volcano.\n\n<b>(only cards on my hand row will be carried)</b>
Path_AcidLakeToVolcano_DismantleActions[0].ActionName,Go
Path_AcidLakeToVolcano_DismantleActions[0].FadeMessage,Travelling to the Volcano...
Path_BayToBeach_CardName,Beach
Path_BayToBeach_CardDescription,Continue walking along the coast.\n\n<b>(only cards on my hand row will be carried)</b>
Path_BayToBeach_DismantleActions[0].ActionName,Go
Path_BayToBeach_DismantleActions[0].FadeMessage,Travelling to the Beach...
Path_BayToJungle_CardName,Jungle Path
Path_BayToJungle_CardDescription,Walk into the jungle.\n\n<b>(only cards on my hand row will be carried)</b>
Path_BayToJungle_DismantleActions[0].ActionName,Go
Path_BayToJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...
Path_BayToMangroves_CardName,Mangrove Forest
Path_BayToMangroves_CardDescription,Enter the Mangroves. Proceed with caution!\n\n<b>(only cards on my hand row will be carried)</b>
Path_BayToMangroves_DismantleActions[0].ActionName,Go
Path_BayToMangroves_DismantleActions[0].FadeMessage,Travelling to the Mangroves...
Path_BeachToBay_CardName,Bay
Path_BeachToBay_CardDescription,The beach continues into the bay.\n\n<b>(only cards on my hand row will be carried)</b>
Path_BeachToBay_DismantleActions[0].ActionName,Go
Path_BeachToBay_DismantleActions[0].FadeMessage,Travelling to the Bay...
Path_BeachToOutskirts_CardName,Jungle Outskirts
Path_BeachToOutskirts_CardDescription,Move to the outskirts of the jungle.\n\n<b>(only cards on my hand row will be carried)</b>
Path_BeachToOutskirts_DismantleActions[0].ActionName,Go
Path_BeachToOutskirts_DismantleActions[0].FadeMessage,Travelling to the Outskirts...
Path_BeachToRocks_CardName,Rocks
Path_BeachToRocks_CardDescription,A rocky area below the cliffs of the island. Could probably get <b>stones</b> and <b>crabs</b> from here.\n\n<b>(only cards on my hand row will be carried)</b>
Path_BeachToRocks_DismantleActions[0].ActionName,Go
Path_BeachToRocks_DismantleActions[0].FadeMessage,Travelling to the Rocks...
Path_CoveToJungleHighlands_CardName,Jungle Highlands
Path_CoveToJungleHighlands_CardDescription,Climbing these cliffs should take me to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_CoveToJungleHighlands_DismantleActions[0].ActionName,Climb Up
Path_CoveToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Highlands
Path_CoveToJungleHighlands_DismantleActions[1].ActionName,Train Climbing
Path_DeepJungleToJungleHighlands_CardName,Jungle Highlands
Path_DeepJungleToJungleHighlands_CardDescription,Move to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_DeepJungleToJungleHighlands_DismantleActions[0].ActionName,Go
Path_DeepJungleToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Jungle Highlands...
Path_DeepJungleToValley_CardName,Secret Valley
Path_DeepJungleToValley_CardDescription,Move to the Secret Valley.\n\n<b>(only cards on my hand row will be carried)</b>
Path_DeepJungleToValley_DismantleActions[0].ActionName,Go
Path_DeepJungleToValley_DismantleActions[0].FadeMessage,Travelling to the Secret Valley...
Path_DeepJungleToWetlands_CardName,Wetlands
Path_DeepJungleToWetlands_CardDescription,Move to the Jungle Wetlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_DeepJungleToWetlands_DismantleActions[0].ActionName,Go
Path_DeepJungleToWetlands_DismantleActions[0].FadeMessage,Travelling to the Wetlands...
Path_DesolateBeachToGrasslandsE_CardName,Eastern Grasslands
Path_DesolateBeachToGrasslandsE_CardDescription,Move to the Eastern grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_DesolateBeachToGrasslandsE_DismantleActions[0].ActionName,Go
Path_DesolateBeachToGrasslandsE_DismantleActions[0].FadeMessage,Travelling to the Eastern Grasslands...
Path_DesolateBeachToMangroves_CardName,Mangrove Forest
Path_DesolateBeachToMangroves_CardDescription,Move to the Mangroves. Proceed with caution!\n\n<b>(only cards on my hand row will be carried)</b>
Path_DesolateBeachToMangroves_DismantleActions[0].ActionName,Go
Path_DesolateBeachToMangroves_DismantleActions[0].FadeMessage,Travelling to the Mangroves...
Path_DesolateBeachToVolcano_CardName,Volcano
Path_DesolateBeachToVolcano_CardDescription,Move to the Volcano.\n\n<b>(only cards on my hand row will be carried)</b>
Path_DesolateBeachToVolcano_DismantleActions[0].ActionName,Go
Path_DesolateBeachToVolcano_DismantleActions[0].FadeMessage,Travelling to the Volcano...
Path_GrasslandsEToDesolateBeach_CardName,Desolate Beach
Path_GrasslandsEToDesolateBeach_CardDescription,This will get me to the desolate beach.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsEToDesolateBeach_DismantleActions[0].ActionName,Go
Path_GrasslandsEToDesolateBeach_DismantleActions[0].FadeMessage,Travelling to the Desolate Beach...
Path_GrasslandsEToGrasslandsW_CardName,Western Grasslands
Path_GrasslandsEToGrasslandsW_CardDescription,Move to the Western Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsEToGrasslandsW_DismantleActions[0].ActionName,Go
Path_GrasslandsEToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...
Path_GrasslandsEToHighlandsE_CardName,Eastern Highlands
Path_GrasslandsEToHighlandsE_CardDescription,Move to the Eastern Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsEToHighlandsE_DismantleActions[0].ActionName,Go
Path_GrasslandsEToHighlandsE_DismantleActions[0].FadeMessage,Travelling to the Highlands...
Path_GrasslandsWToGrasslandsE_CardName,Eastern Grasslands
Path_GrasslandsWToGrasslandsE_CardDescription,Move to the Eastern Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsWToGrasslandsE_DismantleActions[0].ActionName,Go
Path_GrasslandsWToGrasslandsE_DismantleActions[0].FadeMessage,Travelling to the Jungle...
Path_GrasslandsWToHighlandsW_CardName,Western Highlands
Path_GrasslandsWToHighlandsW_CardDescription,Move to the Western Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsWToHighlandsW_DismantleActions[0].ActionName,Go
Path_GrasslandsWToHighlandsW_DismantleActions[0].FadeMessage,Travelling to the Highlands...
Path_GrasslandsWToJungle_CardName,Jungle Path
Path_GrasslandsWToJungle_CardDescription,This should take me to the jungle.\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsWToJungle_DismantleActions[0].ActionName,Go
Path_GrasslandsWToJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...
Path_GrasslandsWToMangroves_CardName,Mangrove Forest
Path_GrasslandsWToMangroves_CardDescription,Move to the Mangroves. Proceed with caution!\n\n<b>(only cards on my hand row will be carried)</b>
Path_GrasslandsWToMangroves_DismantleActions[0].ActionName,Go
Path_GrasslandsWToMangroves_DismantleActions[0].FadeMessage,Travelling to the Mangroves...
Path_HighlandsEToGrasslandsE_CardName,Eastern Grasslands
Path_HighlandsEToGrasslandsE_CardDescription,Move to the Eastern Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsEToGrasslandsE_DismantleActions[0].ActionName,Go
Path_HighlandsEToGrasslandsE_DismantleActions[0].FadeMessage,Travelling to the Grasslands...
Path_HighlandsEToHighlandsW_CardName,Western Highlands
Path_HighlandsEToHighlandsW_CardDescription,Move to the Western Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsEToHighlandsW_DismantleActions[0].ActionName,Go
Path_HighlandsEToHighlandsW_DismantleActions[0].FadeMessage,Travelling to the Western Highlands...
Path_HighlandsEToVolcano_CardName,Volcano
Path_HighlandsEToVolcano_CardDescription,Move to the Volcano.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsEToVolcano_DismantleActions[0].ActionName,Go
Path_HighlandsEToVolcano_DismantleActions[0].FadeMessage,Travelling to the Volcano...
Path_HighlandsWToGrasslandsW_CardName,Western Grasslands
Path_HighlandsWToGrasslandsW_CardDescription,Move to the Western Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsWToGrasslandsW_DismantleActions[0].ActionName,Go
Path_HighlandsWToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...
Path_HighlandsWToHighlandsE_CardName,Eastern Highlands
Path_HighlandsWToHighlandsE_CardDescription,Move to the Eastern Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsWToHighlandsE_DismantleActions[0].ActionName,Go
Path_HighlandsWToHighlandsE_DismantleActions[0].FadeMessage,Travelling to the Eastern Highlands...
Path_HighlandsWToJungleHighlands_CardName,Jungle Highlands
Path_HighlandsWToJungleHighlands_CardDescription,Move to the Jungle Highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_HighlandsWToJungleHighlands_DismantleActions[0].ActionName,Go
Path_HighlandsWToJungleHighlands_DismantleActions[0].FadeMessage,Travelling to the Jungle Highlands...
Path_JungleHighlandsToCove_CardName,Secret Cove
Path_JungleHighlandsToCove_CardDescription,Can climb down to the Secret Cove from here.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleHighlandsToCove_DismantleActions[0].ActionName,Climb Down
Path_JungleHighlandsToCove_DismantleActions[0].FadeMessage,Climbing down...
Path_JungleHighlandsToDeepJungle_CardName,Deep Jungle
Path_JungleHighlandsToDeepJungle_CardDescription,This should take me deeper into the jungle.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleHighlandsToDeepJungle_DismantleActions[0].ActionName,Go
Path_JungleHighlandsToDeepJungle_DismantleActions[0].FadeMessage,Travelling to the Jungle...
Path_JungleHighlandsToHighlandsW_CardName,Western Highlands
Path_JungleHighlandsToHighlandsW_CardDescription,This should take me to the island highlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleHighlandsToHighlandsW_DismantleActions[0].ActionName,Go
Path_JungleHighlandsToHighlandsW_DismantleActions[0].FadeMessage,Travelling to the Highlands...
Path_JungleHighlandsToValley_CardName,Valley Cliffs
Path_JungleHighlandsToValley_CardDescription,Can climb down to the Valley from here.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleHighlandsToValley_DismantleActions[0].ActionName,Climb Down
Path_JungleHighlandsToValley_DismantleActions[0].FadeMessage,Traveling to the Jungle..
Path_JungleHighlandsToWetlands_CardName,Wetlands Cliff
Path_JungleHighlandsToWetlands_CardDescription,Can climb down to the wetlands from here.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleHighlandsToWetlands_DismantleActions[0].ActionName,Climb
Path_JungleHighlandsToWetlands_DismantleActions[0].FadeMessage,Climbing down...
Path_JungleToBay_CardName,Bay
Path_JungleToBay_CardDescription,The jungle opens into the Bay.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleToBay_DismantleActions[0].ActionName,Go
Path_JungleToBay_DismantleActions[0].FadeMessage,Travelling to the Bay...
Path_JungleToGrasslandsW_CardName,Western Grasslands
Path_JungleToGrasslandsW_CardDescription,Move to the Western Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleToGrasslandsW_DismantleActions[0].ActionName,Go
Path_JungleToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...
Path_JungleToOutskirts_CardName,Jungle Outskirts
Path_JungleToOutskirts_CardDescription,Move to the outskirts of the jungle.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleToOutskirts_DismantleActions[0].ActionName,Go
Path_JungleToOutskirts_DismantleActions[0].FadeMessage,Travelling to the Outskirts...
Path_JungleToWetlands_CardName,Wetlands
Path_JungleToWetlands_CardDescription,Move to the Jungle Wetlands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_JungleToWetlands_DismantleActions[0].ActionName,Go
Path_JungleToWetlands_DismantleActions[0].FadeMessage,Travelling to the Wetlands...
Path_MangrovesToBay_CardName,Bay
Path_MangrovesToBay_CardDescription,This will get me to the bay.\n\n<b>(only cards on my hand row will be carried)</b>
Path_MangrovesToBay_DismantleActions[0].ActionName,Go
Path_MangrovesToBay_DismantleActions[0].FadeMessage,Travelling to the Bay...
Path_MangrovesToDesolateBeach_CardName,Desolate Beach
Path_MangrovesToDesolateBeach_CardDescription,This will get me to the desolate beach.\n\n<b>(only cards on my hand row will be carried)</b>
Path_MangrovesToDesolateBeach_DismantleActions[0].ActionName,Go
Path_MangrovesToDesolateBeach_DismantleActions[0].FadeMessage,Travelling to the Desolate Beach...
Path_MangrovesToGrasslandsW_CardName,Grasslands
Path_MangrovesToGrasslandsW_CardDescription,Move to the Grasslands.\n\n<b>(only cards on my hand row will be carried)</b>
Path_MangrovesToGrasslandsW_DismantleActions[0].ActionName,Go
Path_MangrovesToGrasslandsW_DismantleActions[0].FadeMessage,Travelling to the Grasslands...
Path_OutskirtsToBeach_CardName,Beach
Path_OutskirtsToBeach_CardDescription,This will get me back to the beach.\n\n<b>(only cards on my hand row will be carried)</b>
Path_OutskirtsToBeach_DismantleActions[0].ActionName,Go
Path_OutskirtsToBeach_DismantleActions[0].FadeMessage,Travelling to the Beach...
Path_OutskirtsToJungle_CardName,Jungle Path
